acct,bld_num,date_erected,im_sq_ft,land_ar,perimeter,bedrooms,full_bath,half_bath,total_rooms,dscr_e,frame_detached_garage,gunite_pool,pool_heater,solar_panel,brick_garage,canopy_residential,frame_abov,frame_shed,carport_residential,foundation_repaired,cracked_slab,latitude,longitude,distance_miles,land_val,bld_val,assessed_val,assessed_per_sqft
162660110018,1,1948,896,5000.0,120,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,0.0,1086.0,0.0,0.0,29.866346641085094,-95.43398198414728,8.279919570339977,73208.0,27961.0,103030.0,114.98883928571429
162670050023,1,1947,1694,15600.0,176,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,0.0,0.0,29.86767002641092,-95.42521095119336,8.133683870322663,144301.0,34747.0,180084.0,106.30696576151122
162680020002,1,2008,1104,9520.0,142,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.865009943426827,-95.44689986673764,8.587269564215388,93751.0,102990.0,196741.0,178.20742753623188
162680040008,1,1968,1456,9520.0,162,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86683857331344,-95.4482313936381,8.736697537844728,93751.0,31598.0,125349.0,86.09134615384616
162720070014,1,1969,1584,7500.0,188,4.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,29.858904456791347,-95.44701129665734,8.238099240580384,82288.0,51645.0,135333.0,85.4375
162770260019,1,2022,1860,3000.0,306,3.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.859829442157924,-95.42255948933176,7.574505664377415,45000.0,230436.0,275436.0,148.08387096774194
162780030093,1,2020,2029,5239.0,196,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.847743738047534,-95.4223060546654,6.816751226223891,74918.0,223740.0,298658.0,147.19467718087728
170550000031,1,1935,720,2130.0,112,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78062613546825,-95.33326140346234,2.6254240154135067,40129.0,22906.0,63035.0,87.54861111111111
170690000011,1,1938,1475,5000.0,168,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.0,0.0,0.0,0.0,29.782602722301466,-95.32961594244196,2.8831723135424223,60000.0,204278.0,268002.0,181.69627118644067
171010000007,2,1939,1513,7500.0,254,5.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74255563054116,-95.33524722569906,2.4167095590721863,250000.0,180536.0,430536.0,284.5578321216127
172030900011,1,1950,2691,39600.0,228,4.0,2.0,0.0,6.0,3.0,12921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,0.0,29.951657464942244,-95.68146699896832,22.875991945937557,226611.0,155741.0,396186.0,147.2263099219621
172080050038,2,2011,3482,98336.0,352,6.0,4.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1526.0,0.0,917.0,1333.0,0.0,0.0,29.896231153798954,-95.29885078720946,10.33001474485173,295008.0,226668.0,521776.0,149.84951177484206
172080120042,1,1978,1125,24189.0,178,6.0,4.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2916.0,0.0,0.0,1822.0,0.0,0.0,29.88586291275792,-95.27316498710744,10.453253293624803,84662.0,142198.0,231598.0,205.86488888888888
172180003725,1,1940,748,2500.0,128,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.996894600157557,-95.26495657430728,17.53184074495216,33750.0,43773.0,77523.0,103.6403743315508
172400000005,1,1939,1132,5000.0,148,3.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,29.998476188832807,-95.26166280235024,17.705296499108325,40500.0,81026.0,121808.0,107.60424028268551
172400000009,2,1945,2777,10000.0,432,4.0,2.0,1.0,9.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99824387334281,-95.26183329685914,17.686619744655843,90000.0,199929.0,289929.0,104.40367302844797
180200000001,1,2010,3148,6250.0,460,5.0,4.0,1.0,8.0,4.0,0.0,4191.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74871188528781,-95.3957974004354,1.7306680312400646,687500.0,493552.0,1181052.0,375.1753494282084
180300060002,1,2019,3186,1800.0,494,3.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.747971435384027,-95.39548264072684,1.7379605689321154,162000.0,767677.0,929677.0,291.8006905210295
180300070004,1,2020,2905,2053.0,420,3.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7465006759347,-95.39447211092283,1.7378927909264326,184770.0,583938.0,768708.0,264.6154905335628
180440010002,1,1979,2888,2593.0,428,2.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5272.0,0.0,29.74856565834177,-95.3923459762827,1.5542895654165934,233370.0,206630.0,440000.0,152.3545706371191
180460020003,1,2015,2295,1631.0,388,3.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7486364546394,-95.39403926683904,1.6399504298010465,146790.0,392027.0,538817.0,234.77864923747276
180510000002,1,1998,2635,2500.0,372,3.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74342636779396,-95.40315332348456,2.293143980094572,275000.0,370566.0,645566.0,244.9965844402277
180730000029,1,1948,2072,5000.0,252,5.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,0.0,29.785829583054813,-95.29398015507913,4.899118325719655,85000.0,99233.0,184333.0,88.96380308880309
180730000031,1,1950,912,5000.0,124,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,0.0,29.78583231786981,-95.29382255635078,4.907995437646376,85000.0,56356.0,141456.0,155.10526315789474
180940000010,1,1948,600,5000.0,100,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78269369665181,-95.29241091021228,4.913934682720222,85000.0,25905.0,110905.0,184.84166666666667
180940000033,1,1954,1092,10000.0,170,3.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,29.78268276311563,-95.29304128397574,4.877860121266619,170000.0,162185.0,332285.0,304.290293040293
181030000018,1,1950,1440,7500.0,154,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,29.78026378894798,-95.29770783050402,4.559796609640205,106250.0,163469.0,269719.0,187.3048611111111
181070000028,1,1948,1220,5200.0,144,2.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.0,0.0,0.0,0.0,29.779589490601296,-95.29694043276788,4.5897714832224965,86700.0,69682.0,156482.0,128.2639344262295
181110000010,1,1948,1036,5000.0,130,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,3239.0,0.0,0.0,29.779175650006657,-95.29701296281972,4.577306471924535,85000.0,116923.0,205457.0,198.31756756756758
181190000001,1,1950,1596,5000.0,162,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.777788603599973,-95.29769071037474,4.511523560546411,85000.0,104114.0,189114.0,118.49248120300751
182700010002,1,1950,1122,5000.0,144,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,29.77914798864881,-95.29860459550284,4.485413879631062,85000.0,60546.0,146806.0,130.84313725490196
182700010012,1,1950,1024,5000.0,128,3.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,29.77887050703196,-95.2987442393403,4.471815609740751,85000.0,65407.0,150507.0,146.9794921875
182700020009,1,1950,1786,10000.0,188,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2311.0,0.0,0.0,0.0,0.0,0.0,29.778189793487343,-95.29834622764238,4.481334912787388,127500.0,79779.0,207279.0,116.05767077267637
191120000002,1,1940,716,5000.0,120,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73543558000465,-95.36390287585044,1.7442433151711765,165000.0,18535.0,183535.0,256.33379888268155
191420000013,1,1910,2608,2801.0,330,4.0,2.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74125229499312,-95.37324123515542,1.31582731414906,126045.0,128456.0,254501.0,97.58473926380368
191580030014,1,1930,642,2500.0,118,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73337588565687,-95.36508486575896,1.870827712142534,86625.0,13375.0,100000.0,155.76323987538942
191600000001,1,1938,1200,5000.0,168,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73450578929331,-95.3665820933696,1.7809564358682417,200000.0,7683.0,207683.0,173.06916666666666
192570000005,1,1930,1300,5050.0,154,3.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73399025608637,-95.37397530505,1.8189464793997847,276375.0,47093.0,323468.0,248.82153846153847
200130000047,2,2013,2484,3275.0,348,3.0,2.0,1.0,7.0,4.0,8360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81128213678016,-95.40417608666532,4.08430206025705,245625.0,434341.0,679966.0,273.73832528180355
200160000038,1,1940,1148,4847.0,144,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,104.0,0.0,0.0,29.81117391604332,-95.41117323645254,4.303434583208563,363525.0,42150.0,406162.0,353.79965156794424
200210000015,1,1993,3274,6550.0,320,3.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.810674985500764,-95.40736271376488,4.147778829425879,491250.0,416827.0,908077.0,277.3601099572389
200210000041,1,1940,816,5895.0,126,2.0,1.0,0.0,5.0,2.0,4219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,29.81022158302752,-95.40670245787992,4.10009209483591,442125.0,36075.0,478200.0,586.0294117647059
200250000051,1,2012,2576,3275.0,330,3.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30441.0,0.0,0.0,0.0,0.0,29.809296410380696,-95.4011605042558,3.8760405325689757,245625.0,471253.0,716878.0,278.29114906832297
200400000052,1,1928,876,4000.0,124,2.0,1.0,0.0,5.0,2.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.807379986853523,-95.40124090506546,3.76285513152797,300000.0,156770.0,459540.0,524.5890410958904
200430000017,2,2018,440,6550.0,168,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80762147501126,-95.40745786416812,3.9748910595187987,491250.0,100333.0,591583.0,1344.5068181818183
200480000051,2,2005,2059,3275.0,360,3.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80608892080541,-95.41122185741172,4.022183140234106,245625.0,300398.0,546023.0,265.1884409907722
200650000003,1,1940,2108,6600.0,270,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.805596697332795,-95.39480426055896,3.475146904782457,495000.0,287226.0,782226.0,371.0749525616698
200660000016,2,2015,3848,6600.0,390,4.0,3.0,1.0,8.0,5.0,11914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80447046378872,-95.39635282999387,3.4463406673536476,495000.0,873400.0,1368400.0,355.6133056133056
200760000021,2,1949,864,7660.0,120,4.0,2.0,0.0,9.0,2.0,4272.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,276.0,0.0,0.0,29.804487046017293,-95.4140765277884,4.044815018825755,574500.0,107653.0,687220.0,795.3935185185185
200760000052,1,2022,2604,3275.0,390,3.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.804033533804343,-95.4130609650451,3.981435834767406,245625.0,374275.0,619900.0,238.0568356374808
200790000015,1,1930,1296,6550.0,158,4.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80457755618133,-95.40724373683204,3.795476894791619,442125.0,46723.0,488848.0,377.1975308641975
201020000015,1,1920,1731,11880.0,182,3.0,1.0,0.0,6.0,3.0,6016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.802403135817613,-95.3952068574726,3.287892088764355,1069200.0,77440.0,1152089.0,665.5626805314847
201560000025,1,1930,1120,4000.0,144,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79789513660011,-95.39370487343324,2.9704209009542506,360000.0,228282.0,588282.0,525.2517857142857
201580000011,1,2002,3116,9375.0,500,3.0,2.0,1.0,7.0,4.0,0.0,5161.0,0.0,0.0,0.0,0.0,16728.0,0.0,0.0,0.0,0.0,29.797503212962454,-95.39175683013926,2.8923357738491324,843750.0,556250.0,1400000.0,449.29396662387677
201650000011,2,1910,4977,19800.0,638,5.0,4.0,2.0,12.0,4.5,0.0,17820.0,5925.0,42923.0,0.0,0.0,48743.0,0.0,0.0,0.0,0.0,29.79471735041409,-95.39570142467088,2.842225563890811,1782000.0,1093381.0,2875381.0,577.7337753666868
201700000014,1,1920,2953,5491.0,390,3.0,3.0,0.0,8.0,3.0,3067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.794770148766226,-95.40157525118624,3.0498316336832954,494190.0,472200.0,966390.0,327.25702675245515
201750000029,1,1955,3019,13999.0,306,3.0,2.0,1.0,7.0,4.0,0.0,5353.0,1580.0,0.0,0.0,0.0,0.0,4340.0,5136.0,0.0,0.0,29.793617788662363,-95.4064686095236,3.1812559280112542,1119920.0,467922.0,1604251.0,531.3848956608149
201750000106,2,2010,3410,4400.0,524,4.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.793378762062293,-95.40595721718316,3.1482275024101507,352000.0,748000.0,1100000.0,322.5806451612903
201750000108,2,2012,2887,4400.0,472,4.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79319547288935,-95.40595383639202,3.1388523450938615,352000.0,669000.0,1021000.0,353.65431243505367
201840000024,1,1999,3743,3812.0,416,4.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79424322966892,-95.39624435024857,2.832607055684982,343080.0,651974.0,995054.0,265.84397542078545
201940000001,1,1910,1376,6600.0,160,2.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,29.792418962025835,-95.39454887483043,2.671398580376129,534600.0,78600.0,613200.0,445.63953488372096
202000000014,2,1920,1692,6600.0,228,3.0,2.0,0.0,8.0,2.5,2583.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,29.791088295105872,-95.40149852362076,2.8513444445186003,594000.0,120658.0,714658.0,422.37470449172577
202010000027,2,1935,2078,8720.0,268,3.0,3.0,0.0,8.0,3.5,0.0,5141.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79152569800456,-95.4030859739,2.9373596964074107,784800.0,414944.0,1199744.0,577.3551491819056
202050000036,1,2015,3560,3960.0,456,3.0,3.0,1.0,8.0,6.0,13009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79042074651718,-95.40641379729168,3.0218978518602535,396000.0,709800.0,1105800.0,310.6179775280899
202190010002,2,2006,3094,4366.0,472,4.0,3.0,1.0,11.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78959467872932,-95.39138280376204,2.404625717514026,327450.0,867636.0,1195086.0,386.25921137685845
202200000001,1,1999,3044,5400.0,424,4.0,4.0,1.0,8.0,5.0,0.0,4942.0,0.0,0.0,0.0,0.0,18249.0,0.0,0.0,0.0,0.0,29.788674424027292,-95.39129090646966,2.3479962804517744,486000.0,697176.0,1206367.0,396.3097897503285
202230000025,1,1916,1617,3300.0,150,3.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.787364822592107,-95.3939212209058,2.3642851344542044,330000.0,275055.0,605055.0,374.18367346938777
202240000010,1,1921,2932,6600.0,412,4.0,2.0,1.0,9.0,4.0,0.0,36714.0,5530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.787494043256835,-95.39445668585569,2.390888700178668,660000.0,549482.0,1251726.0,426.918826739427
202320000003,1,1925,916,6600.0,130,5.0,3.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,347.0,462.0,0.0,0.0,29.78840678564144,-95.40366538552504,2.806688418623191,660000.0,43129.0,704403.0,768.9989082969432
202480000009,1,2001,4086,13445.0,578,4.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78643509679574,-95.391674543431,2.232738542418532,1008375.0,778146.0,1786521.0,437.22980910425844
202480000018,2,2005,3326,3217.0,536,4.0,3.0,1.0,8.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7864409399492,-95.3912155782666,2.2172318881174378,241275.0,686332.0,927607.0,278.8956704750451
202540000017,1,1920,1414,6600.0,164,3.0,2.0,0.0,6.0,3.0,4751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.784211604910656,-95.39485188178789,2.231392952016964,660000.0,211797.0,876548.0,619.9066478076379
202550000017,1,1922,1261,6600.0,156,3.0,1.0,0.0,5.0,3.0,5236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78405208379852,-95.39595516050028,2.267894032692149,660000.0,101303.0,761303.0,603.7295796986518
210180000027,1,2008,3330,8200.0,464,3.0,2.0,1.0,12.0,5.0,6887.0,10295.0,0.0,0.0,0.0,0.0,26943.0,0.0,0.0,0.0,0.0,29.77993560155671,-95.39266765786608,1.926216163904329,615000.0,920844.0,1535844.0,461.2144144144144
210210000005,1,2000,3490,6600.0,388,3.0,2.0,1.0,9.0,5.0,6703.0,8129.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.780771198874984,-95.39543176927162,2.0852155656581552,495000.0,729014.0,1224014.0,350.72034383954156
210350000022,1,1915,1388,6600.0,158,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1622.0,0.0,524.0,0.0,0.0,0.0,29.77922590922113,-95.39476688161824,1.983680624693635,495000.0,254211.0,757375.0,545.6592219020173
210350000023,1,2013,4144,5500.0,516,5.0,5.0,1.0,8.0,5.0,0.0,9324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7794311431636,-95.39465011428165,1.9879617361114723,412500.0,1075678.0,1497502.0,361.36631274131275
210910000025,1,2015,1368,3000.0,224,2.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.817446555299565,-95.39542347853836,4.243316520455401,84000.0,222965.0,306965.0,224.38961988304092
210940000001,1,1930,1000,6000.0,144,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.816977444131208,-95.39592921654976,4.224092588852949,168000.0,139200.0,307200.0,307.2
211190000004,1,1925,1040,6000.0,152,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81532863466953,-95.3956752886018,4.112618311971249,168000.0,86061.0,257222.0,247.32884615384614
211220000002,1,2010,1584,3000.0,248,4.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,29.81534565478072,-95.3964135323366,4.13041735515366,84000.0,196814.0,281469.0,177.69507575757575
211240000007,1,2020,1941,7000.0,277,3.0,2.0,1.0,6.0,4.0,33107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82028514165589,-95.39360930115622,4.390882466140068,196000.0,325434.0,521434.0,268.64193714580114
211310000018,1,1948,1176,6000.0,152,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,29.82035325498315,-95.39117196934043,4.3506683661541,168000.0,134726.0,302726.0,257.4200680272109
211340650013,1,1949,784,4000.0,120,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.821380083785435,-95.38940705044412,4.389512961382238,112000.0,29866.0,141866.0,180.9515306122449
211340650026,1,2017,1444,8000.0,180,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,29.82105904977207,-95.39047064768344,4.385455510533595,224000.0,238560.0,464450.0,321.64127423822714
211380790019,1,2018,1939,2600.0,326,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.816296597973,-95.3980147745563,4.228294831731586,72800.0,387086.0,459886.0,237.1768953068592
211720330016,1,1952,3271,9350.0,314,6.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7380.0,0.0,29.792297058960227,-95.35736727319814,2.352031911440853,291431.0,344265.0,635696.0,194.34301436869458
211730370018,1,1950,1343,5225.0,176,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,291.0,0.0,0.0,29.79415942689744,-95.36021400222108,2.4268387270520595,213285.0,61715.0,275000.0,204.76545048399106
211840710021,2,1940,996,5500.0,176,3.0,2.0,0.0,8.0,2.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.801332122552044,-95.36597818026549,2.8595992848216123,215875.0,75220.0,293412.0,294.5903614457831
220020000001,2,2001,2907,4750.0,484,4.0,3.0,1.0,9.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.772142392790247,-95.39507705525024,1.7136301217919947,330980.0,264020.0,595000.0,204.6783625730994
221490000003,2,1955,4200,15540.0,528,7.0,4.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2740.0,0.0,378.0,646.0,0.0,0.0,29.558266533705694,-95.03911333868048,24.277805700670562,401398.0,401819.0,803217.0,191.24214285714285
221700000011,1,1953,1040,5000.0,132,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.730346840713565,-95.34676443348437,2.4871509163842123,155000.0,23289.0,178289.0,171.43173076923077
221890000034,3,1928,1800,6250.0,300,6.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77107205858179,-95.32586915405598,2.759076195561191,128125.0,74275.0,202400.0,112.44444444444444
222340160007,1,1927,1032,6600.0,134,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81705071588716,-95.38916851254668,4.097722311655646,184800.0,18648.0,203448.0,197.13953488372093
222340160017,1,1920,640,3300.0,104,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.817834429780447,-95.38917609982036,4.149873099869505,92400.0,24553.0,116953.0,182.7390625
222440040010,1,1955,1195,6960.0,156,3.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,16920.0,0.0,1864.0,0.0,0.0,2982.0,0.0,0.0,29.872487357754704,-95.39600174939324,7.919025077879347,60900.0,100491.0,182437.0,152.66694560669455
230210000019,1,1935,1115,4775.0,138,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,0.0,0.0,0.0,29.782163097394417,-95.3551632787015,1.768160274654509,191812.0,93495.0,287057.0,257.45022421524664
230360000017,1,1926,1008,4800.0,136,2.0,1.0,0.0,5.0,2.0,11438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.784495982468112,-95.35533055242978,1.9041853885944706,192816.0,47664.0,251918.0,249.91865079365078
230650000014,2,1934,3771,5681.0,526,5.0,5.0,0.0,11.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.737308541474267,-95.38756942875725,1.8915794087055091,427240.0,797760.0,1225000.0,324.8475205515778
231390000398,1,2000,3128,35620.0,258,3.0,2.0,1.0,8.0,3.0,18361.0,6503.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,29.68563904033663,-95.07706311943627,18.320495392482382,83430.0,319303.0,429792.0,137.40153452685422
231400000396,1,2002,3132,90892.0,306,4.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.0,0.0,0.0,29.684080363855774,-95.06611167746787,18.98173103416233,226338.0,396912.0,623250.0,198.99425287356323
231400000558,1,1988,2780,37156.0,278,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,0.0,29.68410569304893,-95.07313650763052,18.57654136891987,85734.0,440408.0,526142.0,189.25971223021583
231630200030,1,1977,1818,9375.0,200,3.0,2.0,0.0,6.0,3.0,9539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.662536163370238,-95.02685469911472,21.673329540917532,55781.0,156214.0,221729.0,121.96314631463146
